"staSeq","locationName","locationDescription","locationType","ylat","xlong","sourceMapScale","horizCollectMethod","horizRefDatum","stateCd","munName","subBasin","adbSegID","hydroID","createDate","createUser","lastUpdateDate","lastUpdateUser"
17450,"Pequonnock River","East Branch of Pequonnock at Purdy Hill Rd Bridge as river exits William E. Wolf","River/Stream",41.3041,-73.2447,24000,"Interpolation-Map","NAD83","CT","MONROE",7105,"CT7105-00_04","","1901-01-01 00:00:00","BeaucheneM","2015-11-19 12:48:00","TokarzW"
14909,"Bride Brook","in marsh","Estuary",41.3043,-72.2433,24000,"GPS-Unspecified","NAD83","CT","EAST LYME",2206,"CT2206-00_01","","2002-08-06 00:00:00","Unknown","2011-12-02 10:39:00","BeaucheneM"
17164,"Twomile Brook","Parallel to Derby-Milford Rd","River/Stream",41.3047,-73.065,24000,"Unknown","NAD83","CT","ORANGE",6000,"CT6000-77_01","","2009-01-12 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
14910,"Bride Brook","in marsh","Estuary",41.3047,-72.2431,24000,"GPS-Unspecified","NAD83","CT","EAST LYME",2206,"CT2206-00_01","","2002-08-06 00:00:00","Unknown","2011-12-02 10:40:00","BeaucheneM"
14911,"Bride Brook","in marsh","Estuary",41.3051,-72.2422,24000,"GPS-Unspecified","NAD83","CT","EAST LYME",2206,"CT2206-00_01","","2002-08-06 00:00:00","Unknown","2011-12-02 10:40:00","BeaucheneM"
14912,"Bride Brook","in marsh","Estuary",41.3054,-72.242,24000,"GPS-Unspecified","NAD83","CT","EAST LYME",2206,"CT2206-00_01","","2002-08-06 00:00:00","Unknown","2011-12-02 10:40:00","BeaucheneM"
16994,"Race Brook","DS of Rte 15","River/Stream",41.3058,-73.0139,24000,"Unknown","NAD83","CT","ORANGE",5307,"Needs","","2009-01-12 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
15816,"Indian River","INDIAN RIVER NEAR CLINTON","River/Stream",41.3058,-72.5317,24000,"Interpolation-Map","NAD83","CT","CLINTON",5104,"CT5104-00_01","","2005-12-12 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
14913,"Bride Brook","in marsh","Estuary",41.306,-72.243,24000,"GPS-Unspecified","NAD83","CT","EAST LYME",2206,"CT2206-00_01","","2002-08-06 00:00:00","Unknown","2011-12-02 10:40:00","BeaucheneM"
19574,"Farm River","US Lower Hellstrom Rd","River/Stream",41.306032,-72.849392,0,"Interpolation-Satellite","WGS84","CT","EAST HAVEN",5112,"","","2017-03-15 10:23:00","HagstromN","2017-03-15 10:24:00","HagstromN"
18444,"Trout Brook","west of bend on route 153","River/Stream",41.30657,-72.4382,0,"Interpolation-Satellite","WGS84","CT","WESTBROOK",5102,"","","2013-01-28 14:11:00","BeaucheneM","2021-11-17 18:20:50","BeckerM"
14908,"Bride Brook","in marsh","Estuary",41.3067,-72.2443,24000,"GPS-Unspecified","NAD83","CT","EAST LYME",2206,"CT2206-00_01","","2002-08-06 00:00:00","Unknown","2011-12-02 10:39:00","BeaucheneM"
14914,"Bride Brook","in marsh","Estuary",41.307,-72.2445,24000,"GPS-Unspecified","NAD83","CT","EAST LYME",2206,"CT2206-00_01","","2002-08-06 00:00:00","Unknown","2011-12-02 10:40:00","BeaucheneM"
14146,"Branford River","downstream bridge off Valley Road","River/Stream",41.3072,-72.7648,24000,"Interpolation-Map","NAD83","CT","NORTH BRANFORD",5111,"CT5111-00_02","104001553","1999-03-02 00:00:00","Unknown","2021-10-05 14:34:45","BeckerM"
16130,"Menunketesuck River","at Carter Hill Road","River/Stream",41.3072,-72.5056,24000,"Interpolation-Map","NAD83","CT","CLINTON",5103,"CT5103-00_01","104001563","2007-05-16 00:00:00","Unknown","2021-10-05 14:34:45","BeckerM"
16144,"Aspetuck River","at Stepney Road","River/Stream",41.3076,-73.332,24000,"Interpolation-Map","NAD83","CT","REDDING",7202,"CT7202-00_02","","2007-05-16 00:00:00","Unknown","2010-03-12 00:00:00","BeaucheneM"
19335,"Maltby Lake 2","center of lake","Lake",41.308,-72.979,0,"Interpolation-Satellite","WGS84","CT","WEST HAVEN",0,"","","2016-11-28 11:07:00","BeaucheneM","2021-11-17 18:20:50","BeckerM"
14915,"Bride Brook","in Marsh","Estuary",41.308,-72.2439,24000,"GPS-Unspecified","NAD83","CT","EAST LYME",2206,"CT2206-00_01","","2002-08-06 00:00:00","Unknown","2011-12-02 10:41:00","BeaucheneM"
20089,"Plane Brook","Downstream of Breakneck Hill Road","River/Stream",41.308117,-72.49783,0,"Interpolation-Satellite","WGS84","CT","WESTBROOK",5103,"CT5103-06_01","104001531","2018-08-09 15:44:00","LallyMe","2021-12-27 17:18:18","BeckerM"
16428,"Little River","at Cross Highway","River/Stream",41.309,-73.3658,24000,"Interpolation-Map","NAD83","CT","REDDING",7201,"CT7201-00_01","102002783","2008-10-30 00:00:00","BeaucheneM","2021-10-05 14:34:45","BeckerM"
14916,"Bride Brook","in marsh","Estuary",41.3092,-72.2446,24000,"GPS-Unspecified","NAD83","CT","EAST LYME",2206,"CT2206-00_01","","2002-08-06 00:00:00","Unknown","2011-12-02 10:41:00","BeaucheneM"
19286,"Two Mile Brook","DS of Brookside Rd at Rte 34","River/Stream",41.309421,-73.061946,0,"Interpolation-Satellite","WGS84","CT","ORANGE",6000,"","","2016-11-18 11:12:00","HagstromN","2016-11-18 11:13:00","HagstromN"
14917,"Bride Brook","in marsh","Estuary",41.3097,-72.2448,24000,"GPS-Unspecified","NAD83","CT","EAST LYME",2206,"CT2206-00_01","","2002-08-06 00:00:00","Unknown","2011-12-02 10:41:00","BeaucheneM"
14363,"Norwalk River","downstream Route 7 & South Stonehenge Road","River/Stream",41.3101,-73.4691,24000,"Interpolation-Map","NAD83","CT","RIDGEFIELD",7300,"CT7300-00_05","102002788","1999-03-02 00:00:00","Unknown","2021-10-05 14:34:45","BeckerM"
15290,"Norwalk River, tributary to","at Tally Ho Rd off Haviland Rd","River/Stream",41.3102,-73.4764,24000,"Interpolation-Map","NAD83","CT","RIDGEFIELD",7300,"NOSEG","","2003-09-22 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
17311,"Roaring Brook","in Open Space property","River/Stream",41.3106,-72.4197,24000,"Interpolation-Map","NAD83","CT","OLD SAYBROOK",5101,"Needs","","2009-10-21 00:00:00","BeaucheneM","2015-11-10 14:09:00","LallyMe"
16042,"Indian River","at end of access road for town park off rte 81","River/Stream",41.311,-72.533,24000,"Interpolation-Map","NAD83","CT","CLINTON",5104,"CT5104-00_01","104001645","2006-10-18 00:00:00","BeaucheneM","2021-10-05 14:34:45","BeckerM"
16073,"TwoMile Brook","between Brookside/Opekun Road and Route 34","River/Stream",41.3113,-73.0592,24000,"Unknown","NAD83","CT","ORANGE",6000,"CT6000-77_01","","2006-12-04 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
14964,"East River","at Sullivan Road","River/Stream",41.3113,-72.6738,24000,"Interpolation-Map","NAD83","CT","GUILFORD",5108,"NOSEG","","2002-11-21 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
18411,"Pequonnock River","Upstream Great Hollow Lake (William E. Wolfe Park)","River/Stream",41.312047,-73.2449,24000,"Interpolation-Map","NAD83","CT","MONROE",7105,"","","2013-01-24 10:58:00","LallyMe","2013-01-24 12:39:00","LallyMe"
20422,"Means Brook","Downstream Chamberlain Drive","River/Stream",41.312444,-73.154174,0,"Interpolation-Satellite","WGS84","CT","SHELTON",6024,"","","2020-07-08 15:59:00","CzarnowskiMM","2020-07-08 15:59:00","CzarnowskiMM"
18706,"Bride Brook, Unnamed tributary to (RNBBT-1)","at west side of west access road","River/Stream",41.312461,-72.243227,0,"Interpolation-Satellite","WGS84","CT","EAST LYME",2206,"","","2014-06-12 17:30:00","LizotteT","2017-09-27 09:18:00","LallyMe"
16727,"Harvey Pete Brook","US of Thompson St","River/Stream",41.3125,-73.1939,24000,"Unknown","NAD83","CT","SHELTON",6025,"Needs","103018262","2009-01-12 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
15893,"East River","at private drive off Goose Lane (between Sullivan Dr and Nutplains Road)","River/Stream",41.3125,-72.6748,24000,"Interpolation-Map","NAD83","CT","GUILFORD",5108,"CT5108-00_01","","2006-05-15 00:00:00","Unknown","2010-03-12 00:00:00","BeaucheneM"
14918,"Bride Brook","in marsh","Estuary",41.3126,-72.245,24000,"GPS-Unspecified","NAD83","CT","EAST LYME",2206,"CT2206-00_01","","2002-08-06 00:00:00","Unknown","2011-12-02 10:41:00","BeaucheneM"
17363,"Farm River","50 yds DS of the upper Helstrom Rd bridge.","River/Stream",41.3127,-72.8478,24000,"Interpolation-Map","NAD83","CT","EAST HAVEN",5112,"Needs","","2009-12-15 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
15968,"Norwalk River","upstream Great Pond Road Bridge","River/Stream",41.313,-73.4697,24000,"Interpolation-Map","NAD83","CT","RIDGEFIELD",7300,"CT7300-00_05","","2006-06-07 00:00:00","BellucciC","2010-03-12 00:00:00","BeaucheneM"
16350,"Housatonic River","at confluence with Naugatuck River","River/Stream",41.3131,-73.0807,24000,"Interpolation-Map","NAD83","CT","DERBY",6000,"CT6000-00_01","","2008-04-25 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
15967,"Norwalk River","1st Rt 7 crossing downstream Little Pond, Norwalk Route 7 POTW","River/Stream",41.3135,-73.4718,24000,"Interpolation-Map","NAD83","CT","RIDGEFIELD",7300,"CT7300-00_05","","2006-06-07 00:00:00","BellucciC","2010-03-12 00:00:00","BeaucheneM"
14919,"Bride Brook","in marsh","Estuary",41.3135,-72.2445,24000,"GPS-Unspecified","NAD83","CT","EAST LYME",2206,"CT2206-00_01","","2002-08-06 00:00:00","Unknown","2011-12-02 10:41:00","BeaucheneM"
15289,"Great Pond Outfall","at Great Pond Outfall in Martin Park","River/Stream",41.314,-73.4694,24000,"Interpolation-Map","NAD83","CT","RIDGEFIELD",7300,"NOSEG","","2003-09-22 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
17616,"Edgewood Pond","Pond Outfall","Lake",41.314134,-72.956365,0,"Interpolation-Satellite","WGS84","CT","NEW HAVEN",5305,"","","2011-05-12 15:11:00","Unknown","2021-11-17 18:20:50","BeckerM"
17337,"West River, tributary to","at Flat Meadow Road, just west of West River","River/Stream",41.3144,-72.698,24000,"Interpolation-Map","NAD83","CT","GUILFORD",5110,"Needs","104001477","2009-11-25 00:00:00","Unknown","2021-10-05 14:34:45","BeckerM"
18707,"Bride Brook, Unnamed tributary to (RNBBT-2)","at east side of east access road","River/Stream",41.314491,-72.239349,0,"Interpolation-Satellite","WGS84","CT","EAST LYME",2206,"","","2014-06-12 17:33:00","LizotteT","2017-09-27 09:18:00","LallyMe"
17577,"Connecticut River","at DEP Dock","Estuary",41.314627,-72.345264,0,"Interpolation-Satellite","WGS84","CT","OLD LYME",4000,"","","2010-12-15 12:52:00","Unknown","2021-11-17 18:20:50","BeckerM"
14920,"Bride Brook","in marsh","Estuary",41.3147,-72.2449,24000,"GPS-Unspecified","NAD83","CT","EAST LYME",2206,"CT2206-00_01","","2002-08-06 00:00:00","Unknown","2011-12-02 10:42:00","BeaucheneM"
17336,"Tannery Brook","eastern crossing Gallows Hill Road near Old Stage Coach road intersection","River/Stream",41.315,-73.4003,24000,"Interpolation-Map","NAD83","CT","REDDING",7200,"Needs","102002809","2009-11-23 00:00:00","BeaucheneM","2021-10-05 14:34:45","BeckerM"
18254,"Housatonic River - O'Sullivan Island Rec Park","Under RT 8 overpass","River/Stream",41.31501,-73.0859,0,"Interpolation-Other","NAD83","CT","DERBY",6000,"","","2012-07-27 10:50:00","Unknown","2021-11-17 18:20:50","BeckerM"
19582,"Race Brook","DS of rte 15","River/Stream",41.315272,-73.013817,0,"Interpolation-Satellite","WGS84","CT","ORANGE",5307,"","","2017-03-29 10:47:00","HagstromN","2017-03-29 10:47:00","HagstromN"
16033,"Norwalk River","Downstream Little Pond, Ridgefield, and Ridgefield Route 7 POTW Discharge","River/Stream",41.3155,-73.4758,24000,"Interpolation-Map","NAD83","CT","RIDGEFIELD",7300,"CT7300-00_05","","2006-09-28 00:00:00","BeckerM","2010-03-12 00:00:00","BeaucheneM"
17128,"Curtiss Brook, tributary to","US of Rte 108","River/Stream",41.3156,-73.1164,24000,"Unknown","NAD83","CT","SHELTON",6000,"Needs","","2009-01-12 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
14362,"Ridgefield Brook","upstream Route 35 near old pierce road","River/Stream",41.3158,-73.4792,24000,"Interpolation-Map","NAD83","CT","RIDGEFIELD",7300,"CT7300-02_01","102002815","1999-03-02 00:00:00","Unknown","2021-10-05 14:34:45","BeckerM"
15103,"Curtiss Brook","Behind school","River/Stream",41.3158,-73.1193,24000,"Interpolation-Map","NAD83","CT","SHELTON",6000,"NOSEG","","2003-09-22 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
15642,"Groton Avery Point","inside building prior to mixing floor trench","Wetland Undifferentiated",41.3159,-72.0632,24000,"Interpolation-Map","NAD83","CT","GROTON",2000,"INTO_CT****","","2005-04-13 00:00:00","GatterEvartsR","2010-03-12 00:00:00","BeaucheneM"
15116,"Branford River","In North Farms Park","River/Stream",41.3161,-72.7672,24000,"Interpolation-Map","NAD83","CT","NORTH BRANFORD",5111,"CT5111-00_02","","2003-09-22 00:00:00","BeaucheneM","2015-11-12 11:24:00","Unknown"
15643,"Groton Avery Point","outside of facility prior to entering river","Wetland Undifferentiated",41.3161,-72.0625,24000,"Interpolation-Map","NAD83","CT","GROTON",2000,"INTO_CT****","","2005-04-13 00:00:00","GatterEvartsR","2010-03-12 00:00:00","BeaucheneM"
16358,"Burying ground Brook","Coram street","Channelized Stream",41.3162,-73.094,24000,"Interpolation-Map","NAD83","CT","SHELTON",6000,"Needs","","2008-05-23 00:00:00","GatterEvartsR","2010-03-12 00:00:00","BeaucheneM"
15321,"Hemingway Creek","Upstream 50 meters Eastern Street In Housing Project","River/Stream",41.3162,-72.8764,24000,"Interpolation-Map","NAD83","CT","NEW HAVEN",5200,"CT5200-23_01","104001562","2003-12-04 00:00:00","BeaucheneM","2021-10-05 14:34:45","BeckerM"
15542,"PE Corporation","at basin outlet","Waste Pit",41.3164,-73.4758,24000,"Interpolation-Map","NAD83","CT","RIDGEFIELD",7300,"INTO_CT****","","2004-09-10 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
16516,"Blackhall River","S of Rte 95 at Whippoorwill Rd","River/Stream",41.3164,-72.3003,24000,"Unknown","NAD83","CT","OLD LYME",4021,"Needs","","2009-01-12 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
14922,"Bride Brook","downstream small channel on east bank ds 156","Estuary",41.3164,-72.2437,24000,"Interpolation-Map","NAD83","CT","EAST LYME",2206,"CT2206-00_01","","2002-08-06 00:00:00","Unknown","2011-12-02 10:42:00","BeaucheneM"
15644,"Groton Avery Point","Pine Island Inlet pipe is 30' out 10' under","Wetland Undifferentiated",41.3164,-72.0632,24000,"Interpolation-Map","NAD83","CT","GROTON",2000,"INTO_CT****","","2005-04-13 00:00:00","GatterEvartsR","2010-03-12 00:00:00","BeaucheneM"
15641,"Chromium Process Company","end of pipe in park riverside park near memorial","Wetland Undifferentiated",41.3165,-73.0896,24000,"Interpolation-Map","NAD83","CT","SHELTON",6000,"INTO_CT****","","1901-01-01 00:00:00","GatterEvartsR","2010-03-12 00:00:00","BeaucheneM"
16273,"West River","upstream  Flat Meadow Road","River/Stream",41.3167,-72.6976,24000,"Interpolation-Map","NAD83","CT","GUILFORD",5110,"CT5110-00_02","104001472","2008-01-25 00:00:00","BeaucheneM","2021-10-05 14:34:45","BeckerM"
15798,"Poquonock River","POQUONOCK RIVER NEAR GROTON","River/Stream",41.3167,-72.0619,24000,"Interpolation-Map","NAD83","CT","GROTON",2107,"NOSEG","","2005-12-12 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
15291,"Ridgefield Brook","at Limestone Road Bridge","River/Stream",41.3168,-73.49,24000,"Interpolation-Map","NAD83","CT","RIDGEFIELD",7300,"CT7300-02_01","","2003-09-22 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
16064,"Umpawaug Pond Brook","adjacent to  Simpaug Turnpyke at RR crossing","River/Stream",41.3169,-73.4443,24000,"Unknown","NAD83","CT","REDDING",7200,"CT7200-03_01","102002798","2006-12-04 00:00:00","BeaucheneM","2021-10-05 14:34:45","BeckerM"
16835,"Menunketesuck River","upstream of concrete bridge on iron works road","River/Stream",41.3169,-72.5208,24000,"Unknown","NAD83","CT","CLINTON",5103,"Needs","104001599","2009-01-12 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
14730,"Bride Brook","RN-156 at Rte.156 crossing","River/Stream",41.3169,-72.2434,24000,"GPS-Unspecified","NAD83","CT","EAST LYME",2206,"CT2206-00_01","","2000-10-20 00:00:00","Unknown","2011-12-29 08:43:00","GregoireB"
19494,"Means Brook Trib","US of Fieldstone Dr","River/Stream",41.31693,-73.153117,0,"Interpolation-Satellite","WGS84","CT","SHELTON",6024,"","","2017-01-31 10:54:00","HagstromN","2017-01-31 10:54:00","HagstromN"
17755,"Bride Brook","RN156-SD, Rt 156 Stromdrain outlet, North of","Storm Sewer",41.317196,-72.243435,24000,"Interpolation-Satellite","WGS84","CT","EAST LYME",2206,"","","2012-01-18 13:30:00","GregoireB","2012-01-18 13:30:00","GregoireB"
16360,"Chromium Intake","inside bldg Chromium intake","Channelized Stream",41.3172,-73.0918,24000,"Interpolation-Map","NAD83","CT","SHELTON",6000,"Needs","","2008-05-23 00:00:00","GatterEvartsR","2010-03-12 00:00:00","BeaucheneM"
16927,"Notch Hill Brook","upstream of valley road off rte 22 near gas line","River/Stream",41.3172,-72.7572,24000,"Unknown","NAD83","CT","NORTH BRANFORD",5111,"Needs","","2009-01-12 00:00:00","BeaucheneM","2021-12-21 14:17:00","BeckerM"
17538,"Bride Brook","BB4A, adjacent Liberty Way","River/Stream",41.31734,-72.24252,24000,"Unknown","NAD83","CT","EAST LYME",2206,"Needs","","2010-10-06 00:00:00","BeaucheneM","2012-01-18 10:54:00","GregoireB"
17539,"Bride Brook","BB4B, adjacent Liberty Way","River/Stream",41.31739,-72.24252,24000,"Unknown","NAD83","CT","EAST LYME",2206,"Needs","","2010-10-06 00:00:00","BeaucheneM","2012-01-18 10:54:00","GregoireB"
14742,"Chromium Process Company","at Final Effulent Pipe 113 West Canal St.","Facility Industrial",41.3175,-73.092,24000,"Interpolation-Map","NAD83","CT","SHELTON",6000,"INTO_CT****","","2000-11-30 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
16359,"Burying Ground Brook","Canal Street Below chromium","Channelized Stream",41.3175,-73.0911,24000,"Interpolation-Map","NAD83","CT","SHELTON",6400,"Needs","","2008-05-23 00:00:00","Unknown","2018-07-25 11:07:00","Unknown"
19340,"Means Brook Reservoir","center of lake","Reservoir",41.318,-73.159,0,"Interpolation-Satellite","WGS84","CT","SHELTON",6024,"","","2016-11-28 11:15:00","BeaucheneM","2021-11-17 18:20:50","BeckerM"
15723,"Linsley Pond","at Pond center - greatest depth","Lake",41.3181,-72.7844,24000,"Interpolation-Map","NAD83","CT","NORTH BRANFORD",5111,"CT5111-09-1-L2_01","","2005-08-24 00:00:00","Unknown","2010-03-12 00:00:00","BeaucheneM"
14830,"Housatonic River","below Derby Dam","River/Stream",41.3182,-73.0937,24000,"Interpolation-Map","NAD83","CT","DERBY",6000,"CT6000-00_02","","2002-03-27 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
17754,"Bride Brook","BB4A-SD, stormdrain outlet downstream of BB4A","Storm Sewer",41.318225,-72.242966,24000,"Interpolation-Satellite","WGS84","CT","EAST LYME",2206,"","","2012-01-18 13:25:00","GregoireB","2012-01-18 13:30:00","GregoireB"
16673,"Fourmile River","DS of colchester rd","River/Stream",41.3183,-72.2564,24000,"Unknown","NAD83","CT","EAST LYME",2207,"Needs","","2009-01-12 00:00:00","BeaucheneM","2010-03-12 00:00:00","BeaucheneM"
14339,"Naugatuck River","at Route 34","River/Stream",41.3189,-73.0818,24000,"Interpolation-Map","NAD83","CT","DERBY",6900,"CT6900-00_01","","1999-03-02 00:00:00","Unknown","2015-11-12 11:06:00","Unknown"
19337,"Mamanasco Lake","center of lake","Lake",41.319,-73.527,0,"Interpolation-Satellite","WGS84","CT","RIDGEFIELD",8104,"","","2016-11-28 11:09:00","BeaucheneM","2021-11-17 18:20:50","BeckerM"
15102,"Means Brook","DS Sawmill City Rd.","River/Stream",41.3191,-73.1618,24000,"Interpolation-Map","NAD83","CT","SHELTON",6024,"CT6024-00_02","","2003-09-22 00:00:00","BeaucheneM","2021-09-30 17:44:21","BeckerM"
20453,"Means Brook","Upstream Saw Mill City Road","River/Stream",41.319459,-73.161853,0,"Interpolation-Satellite","WGS84","CT","SHELTON",6024,"","","2020-10-01 12:37:00","EltzB","2021-11-17 18:20:50","BeckerM"
15975,"Route 7 POTW","At Rte. 7 POTW Discharge Pipe","Facility Municipal Sewage (POTW)",41.3195,-73.476,24000,"Interpolation-Map","NAD83","CT","RIDGEFIELD",7300,"UNKNOWN","","2006-06-15 00:00:00","BeckerM","2010-03-12 00:00:00","BeaucheneM"
16361,"Housatonic River Canal Shelton","How and Canal street second opening above chromium process","Channelized Stream",41.3195,-73.0947,24000,"Interpolation-Map","NAD83","CT","SHELTON",6000,"INTO_CT****","","2008-05-23 00:00:00","GatterEvartsR","2010-03-12 00:00:00","BeaucheneM"
